  -3.7095091e-01  -9.8332409e-01  -1.6674831e+00
   5.5640680e-01  -1.4607800e+00  -2.4686636e+00
   4.3926404e-01  -8.6016207e-01  -1.6100508e+00
   1.0026250e+00  -6.0167600e-01  -1.2834570e+00
   8.0806285e-01   5.2471798e-01   3.4912288e-01
   1.4620344e+00   1.1740635e+00   1.2005932e+00
   1.3371357e+00   2.6995851e+00   3.3081696e+00
   4.0013673e+00   2.0572030e+00   1.9547887e+00
   3.7667554e+00   3.8278744e+00   4.1132607e+00
   5.0531241e+00   4.1706032e+00   3.8597289e+00
   5.3857966e+00   5.0049451e+00   4.1843846e+00
   4.8861012e+00   5.9433803e+00   4.8423260e+00
   6.7917007e+00   3.5785017e+00   1.7092409e+00
   4.8568178e+00   2.0432223e+00   2.9281073e+00
   1.8206372e-01   5.4928007e-01   7.2999557e+00
  -2.0351425e+00  -2.1693200e+00   8.2198965e+00
  -1.8601735e+00  -2.6535842e+00   5.7479940e+00
   1.5645928e-01  -1.1632689e+00   8.4152408e-01
   3.2186476e+00  -9.3709781e-01  -5.0276211e+00
   2.9254904e+00  -1.2756450e-01  -5.9921049e+00
   1.1097555e+00   7.0928531e-01  -4.4540496e+00
   2.5404104e+00  -1.3497766e+00  -6.6410923e+00
   1.7352998e-01  -6.6942599e-02  -3.6337145e+00
   1.8063751e+00  -1.9081529e+00  -5.4881485e+00
   1.5126038e+00  -1.9539644e+00  -4.7133327e+00
   1.8039571e+00  -2.3562633e+00  -4.6182349e+00
   1.6049872e+00  -2.2678069e+00  -3.8946214e+00
   1.3387728e+00  -2.0778620e+00  -3.1345163e+00
   1.8764262e-01  -1.1301370e+00  -1.3198101e+00
  -1.1728264e+00  -3.9333840e-03   6.7439256e-01
   2.7005672e-01  -1.2191093e+00  -1.0022477e+00
   1.3924347e+00  -2.1671108e+00  -2.3298119e+00
   1.9568289e+00  -2.6481579e+00  -2.9865643e+00
   1.3837112e+00  -2.1769076e+00  -2.2147666e+00
   5.0987575e-01  -1.4510115e+00  -1.0746661e+00
   5.4925368e-01  -1.4834463e+00  -1.1129318e+00
  -8.8303412e-02  -9.4650768e-01  -2.8637858e-01
  -8.6255790e-01  -2.9202139e-01   7.1525149e-01
   8.5959616e-03  -1.0093258e+00  -3.9188773e-01
  -1.6081017e+00   3.5233100e-01   1.6894939e+00
  -7.4437291e-02  -9.1490460e-01  -2.6427398e-01
  -1.3640033e-01  -8.4859128e-01  -1.7150145e-01
   1.5881780e+00  -2.2726777e+00  -2.3655560e+00
   2.6637503e+00  -3.1533670e+00  -3.7252644e+00
   3.1025301e-01  -1.1692311e+00  -6.8799706e-01
   2.0185812e+00  -2.5746840e+00  -2.8518417e+00
  -3.2397403e-01  -5.9581224e-01   1.7882162e-01
   9.0333186e-01  -1.5954626e+00  -1.3606595e+00
   1.6500072e+00  -2.1913572e+00  -2.2795827e+00
  -4.3127541e-01  -4.2327177e-01   4.3040853e-01
   1.1438429e+00  -1.7050620e+00  -1.5389309e+00
   7.3169690e-01  -1.3243106e+00  -9.5564581e-01
  -4.0486960e-01  -3.3524982e-01   5.6244986e-01
   8.9909923e-01  -1.3803298e+00  -1.0398240e+00
   1.0102487e+00  -1.4257874e+00  -1.1066951e+00
   1.8558486e+00  -2.0807622e+00  -2.1076056e+00
  -1.4690952e-01  -3.5378877e-01   5.4827331e-01
  -1.9244925e-01  -2.5734816e-01   7.0319445e-01
  -8.6384478e-01   3.6520041e-01   1.6667975e+00
   2.3703942e-01  -4.8862067e-01   3.6594280e-01
  -1.0519241e+00   6.5616878e-01   2.1334198e+00
  -4.5145074e-01   2.2644709e-01   1.4857185e+00
  -1.5531662e+00   1.2208671e+00   3.0246406e+00
  -2.5687197e+00   2.1454140e+00   4.4571316e+00
  -3.0937271e+00   2.6615971e+00   5.2634477e+00
  -3.1015465e+00   2.7463380e+00   5.4078955e+00
  -2.0200957e+00   1.9211570e+00   4.1559075e+00
  -1.0062151e+00   1.1511573e+00   2.9883070e+00
  -9.0030166e-01   1.1372420e+00   2.9804697e+00
  -4.4159859e-01   8.2596673e-01   2.5154787e+00
  -1.0489589e+00   1.4012488e+00   3.4099740e+00
   5.1603398e-02   5.4620103e-01   2.1081143e+00
  -1.4775897e+00   1.8818506e+00   4.1666438e+00
  -8.8704760e-01   1.4418898e+00   3.4984586e+00
   1.2098991e+00  -2.6227481e-01   8.8815388e-01
  -1.2030070e-01   8.8795566e-01   2.6560841e+00
  -4.1238841e-02   8.5374818e-01   2.6038591e+00
   1.2038312e+00  -1.6242835e-01   1.0419594e+00
   4.7807336e-03   8.5315470e-01   2.5950458e+00
   8.7429504e-01   1.3203296e-01   1.4798535e+00
   1.9940586e+00  -8.0745615e-01   2.6646949e-02
   1.8621289e+00  -7.1082827e-01   1.6070577e-01
   2.6629976e+00  -1.4014693e+00  -9.1624658e-01
   3.4425115e+00  -2.0820218e+00  -1.9807031e+00
   4.0310670e+00  -2.6100641e+00  -2.8143724e+00
   3.5111589e+00  -2.2185873e+00  -2.2405673e+00
   3.0899274e+00  -1.9143572e+00  -1.8049590e+00
   2.2143780e+00  -1.2339614e+00  -7.9782842e-01
   7.1403226e-01  -3.3107725e-02   1.0004637e+00
   4.0933961e-01   1.7116984e-01   1.2584730e+00
   6.7917046e-01  -9.8454119e-02   7.7327183e-01
   8.7026776e-01  -2.9137305e-01   3.8308999e-01
   1.8897315e+00  -1.1586180e+00  -1.0732279e+00
   3.1605367e+00  -2.2102545e+00  -2.8552126e+00
   2.9226084e+00  -1.9665066e+00  -2.7065750e+00
   4.0607774e+00  -2.8236871e+00  -4.3228892e+00
   3.1612369e+00  -1.9168514e+00  -3.3290460e+00
   2.1445441e+00  -8.3325167e-01  -2.1860940e+00
   1.0443079e+00   4.1257629e-01  -9.3775635e-01
   9.4099284e-01   9.3935388e-01  -9.6951663e-01
   1.5944650e+00   9.5051750e-01  -1.9733697e+00
   4.1219997e+00  -5.4101207e-01  -5.3761383e+00
   2.5540493e+00   1.4856907e+00  -3.5313397e+00
   4.7175926e+00  -5.0570078e-01  -6.3872788e+00
   9.9356159e-01   7.9957794e-02  -1.5027810e+00
  -2.7645430e+00  -1.0691094e+00   3.5754183e+00
  -5.5359881e+00  -2.0322203e+00   7.3160656e+00
  -3.1635362e+00  -2.6933908e+00   4.1032870e+00
   2.9517755e-01  -1.1864931e+00  -7.4145197e-01
   3.1202321e+00  -2.6248423e-01  -4.6776697e+00
   4.5042332e+00  -5.3789214e-01  -6.5674311e+00
   3.0134857e+00   3.2620278e-01  -4.6662245e+00
   4.3932538e+00  -1.5039613e+00  -6.4140412e+00
   2.1760696e+00  -3.1157734e-01  -3.5496322e+00
   1.7715466e+00  -5.5475265e-01  -3.0097082e+00
   1.2019376e+00  -5.6142729e-01  -2.2622266e+00
   9.9647068e-01  -7.8057676e-01  -1.9851951e+00
  -8.8984710e-01   4.8135202e-01   4.4244601e-01
   1.2518220e+00  -1.5510645e+00  -2.2940225e+00
  -8.6433496e-01   3.0179282e-02   4.2292331e-01
  -5.3977891e-01  -3.7767796e-01   1.0547988e-02
   4.0212510e-01  -1.2615686e+00  -1.1943162e+00
   5.1224144e-01  -1.4201484e+00  -1.3343856e+00
  -7.6783089e-01  -3.9460493e-01   3.0621212e-01
  -3.1330560e-02  -1.0357217e+00  -6.3748528e-01
  -1.3394781e+00   4.2333461e-02   1.0386195e+00
  -1.5931081e+00   2.4802231e-01   1.3635701e+00
  -5.1073863e-01  -6.5644871e-01  -2.3201502e-02
   6.6731982e-01  -1.6375176e+00  -1.5324083e+00
  -1.5806677e+00   2.4419339e-01   1.3485382e+00
  -1.4115869e+00   1.0914305e-01   1.1325592e+00
   1.2141208e-01  -1.1639621e+00  -8.3088243e-01
  -1.4494369e+00   1.5482246e-01   1.1829944e+00
  -1.7264654e+00   3.9342599e-01   1.5392011e+00
  -7.5054907e-01  -4.1405330e-01   2.9008138e-01
  -4.1667197e-01  -6.8534628e-01  -1.3625532e-01
  -2.1667499e+00   7.8336684e-01   2.1077761e+00
  -1.6897627e-01  -8.7721509e-01  -4.5045429e-01
   4.2725830e-01  -1.3676135e+00  -1.2127755e+00
  -1.8275229e+00   5.2240245e-01   1.6780881e+00
  -3.4641140e-01  -7.0692995e-01  -2.1803660e-01
  -1.1996855e+00   1.2773685e-02   8.7701378e-01
  -4.0402039e-02  -9.4797979e-01  -6.0673957e-01
  -1.7053372e+00   4.4928466e-01   1.5283205e+00
  -2.2446227e+00   9.0661830e-01   2.2210150e+00
  -1.6001044e+00   3.7546849e-01   1.3968305e+00
   2.0538395e-02  -9.7075976e-01  -6.7811602e-01
  -9.8921338e-02  -8.6414178e-01  -5.2336810e-01
  -6.8204668e-01  -3.7044171e-01   2.2550503e-01
   5.2630922e-01  -1.3726016e+00  -1.3211433e+00
   7.8337785e-01  -1.5805415e+00  -1.6488579e+00
   7.8142645e-02  -9.8506310e-01  -7.4352395e-01
  -1.3471066e-01  -8.0075927e-01  -4.6910938e-01
   1.2581473e+00  -1.9572065e+00  -2.2521838e+00
   1.1905213e+00  -1.8942788e+00  -2.1638674e+00
  -5.9765184e-01  -3.9483544e-01   1.2907226e-01
  -1.3096259e+00   2.0597480e-01   1.0430135e+00
  -2.1084650e+00   8.7925533e-01   2.0682528e+00
  -1.2162856e+00   1.4055949e-01   9.2669227e-01
   2.9591825e-01  -1.1158839e+00  -1.0093458e+00
  -1.0644508e+00   2.6076715e-02   7.3539132e-01
  -2.5609686e+00   1.2816589e+00   2.6545769e+00
  -2.9692998e+00   1.6286021e+00   3.1794050e+00
  -2.1655045e+00   9.6342364e-01   2.1510655e+00
  -3.6520597e-01  -5.3384021e-01  -1.5415132e-01
   5.8961963e-01  -1.3252259e+00  -1.3760213e+00
   1.7349494e+00  -2.2757229e+00  -2.8419964e+00
   1.6992428e+00  -2.2401583e+00  -2.7946468e+00
   2.3139325e+00  -2.7476880e+00  -3.5806839e+00
   9.3819320e-01  -1.5932786e+00  -1.8162807e+00
   1.4961965e+00  -2.0534600e+00  -2.5296840e+00
   3.0077599e-01  -1.0496980e+00  -9.9632144e-01
   1.4103906e+00  -1.9705942e+00  -2.4165134e+00
  -5.4178037e-02  -7.4212889e-01  -5.3826156e-01
  -1.3116803e-01  -6.7198003e-01  -4.3798443e-01
   5.7307107e-01  -1.2535071e+00  -1.3386015e+00
   6.0683332e-01  -1.2742646e+00  -1.3800566e+00
  -4.6536355e-01  -3.7012294e-01  -4.4631877e-03
   4.0237563e-01  -1.0832249e+00  -1.1147714e+00
  -1.0199431e+00   1.1963113e-01   7.0911010e-01
  -5.0462927e-01  -2.8909397e-01   4.9985722e-02
  -1.0767860e+00   2.1987985e-01   7.8404690e-01
  -3.5465771e-01  -3.3755119e-01  -1.4062023e-01
  -1.0605531e+00   3.1742758e-01   7.6416004e-01
   3.9061047e-01  -8.0096782e-01  -1.0954977e+00
  -9.9653600e-01   4.8771356e-01   6.8103605e-01
   5.2937817e-01  -6.0680621e-01  -1.2760869e+00
   6.5116495e-01  -4.6576990e-01  -1.4354666e+00
   1.0562634e+00  -4.8260142e-01  -1.9606135e+00
   1.3284981e+00  -3.2388698e-01  -2.3153924e+00
   3.3060879e-01   1.0373809e+00  -1.0466105e+00
   7.6380863e-01   1.3703314e+00  -1.6157224e+00
   3.1897615e+00   9.3844569e-02  -4.7321277e+00
   3.0637224e+00   7.5373745e-01  -4.5515743e+00
   1.2455019e+00   2.1122041e+00  -2.1336014e+00
   1.4930480e+00  -2.8068510e-01  -2.1879686e+00
  -3.3269686e+00  -5.4983667e-01   4.4315480e+00
  -6.4587949e+00  -9.4929846e-01   8.7947221e+00
  -5.6268300e+00  -1.8706396e-02   7.7136376e+00
  -9.1643974e-01   5.6100639e-01   1.4367324e+00
   2.3814931e+00   1.2830777e+00  -2.9430372e+00
   4.6653206e+00   5.8493149e-01  -5.8395179e+00
   2.9773626e+00   1.8337115e+00  -3.5404911e+00
   1.9317196e+00   2.1210014e+00  -2.0403122e+00
   2.1627797e+00   1.3060300e+00  -2.1882536e+00
   3.1508123e+00  -8.6785963e-02  -3.3297625e+00
   2.2362054e+00   1.8302799e-01  -2.0616888e+00
   2.2024491e+00  -2.1034440e-01  -1.9527203e+00
   2.2246192e+00  -5.8640839e-01  -1.9463984e+00
   3.1800484e+00  -1.6860725e+00  -3.1664837e+00
   2.5705964e+00  -1.4317705e+00  -2.4106069e+00
   1.6532330e+00  -8.8062753e-01  -1.2871094e+00
   1.8839245e+00  -1.2553302e+00  -1.6585061e+00
   3.1667322e+00  -2.4821118e+00  -3.3982873e+00
   1.8831796e+00  -1.5440124e+00  -1.8640255e+00
   3.2236921e+00  -2.7784477e+00  -3.7007741e+00
   2.3942904e+00  -2.1857291e+00  -2.7607423e+00
   2.0063653e+00  -1.9486905e+00  -2.3857487e+00
   1.2704588e+00  -1.4100136e+00  -1.5606319e+00
   2.4825164e+00  -2.4879386e+00  -3.2244339e+00
   2.0706028e+00  -2.2009759e+00  -2.7980541e+00
   2.7954547e+00  -2.8547740e+00  -3.8174735e+00
   2.1006315e+00  -2.3152863e+00  -3.0061589e+00
   3.4710213e-01  -8.8450710e-01  -8.2645986e-01
  -5.2530898e-01  -1.8284347e-01   2.3555122e-01
   1.1561598e+00  -1.6078618e+00  -1.9646459e+00
   1.2041411e-01  -7.5943516e-01  -6.7459144e-01
   5.2281414e-01  -1.1075519e+00  -1.2196039e+00
  -7.5089883e-01  -5.2297425e-02   3.9032117e-01
  -5.2520802e-01  -2.4561940e-01   8.5238869e-02
  -1.7605515e+00   7.8348407e-01   1.6570080e+00
   8.2657619e-02  -7.5642488e-01  -7.1322148e-01
   2.4312557e-01  -8.9127346e-01  -9.2710670e-01
   1.0505582e+00  -1.5679122e+00  -1.9729076e+00
   2.4643210e+00  -2.7543496e+00  -3.8021639e+00
   1.2379125e-02  -7.1639639e-01  -6.8414389e-01
   1.0533624e+00  -1.6022458e+00  -2.0554878e+00
   2.6367906e+00  -2.9626537e+00  -4.1621937e+00
   2.5467211e-01  -1.0422167e+00  -1.2438736e+00
   2.4472194e-01  -1.1348860e+00  -1.4256020e+00
  -9.8582499e-01  -2.3685024e-01  -9.6272197e-02
   2.2145060e-01  -1.3924019e+00  -1.9243855e+00
  -6.1380208e-01  -8.4406302e-01  -1.1380764e+00
  -2.0695201e+00   2.4369946e-01   4.8316497e-01
  -2.4978245e+00   5.1604215e-01   8.6708436e-01
  -2.8257625e+00   7.7429632e-01   1.2524439e+00
  -1.3224298e+00  -3.5792809e-01  -4.5031294e-01
  -1.4690617e+00   7.4141936e-02   3.0921012e-01
  -2.5291000e+00   1.4786543e+00   2.6303654e+00
  -6.7380125e-01   6.5696073e-01   1.6037636e+00
   1.2093166e+00  -6.8002302e-03   8.7936358e-01
  -2.1039941e-01   2.2165365e+00   4.6283775e+00
   4.1941934e-01   2.7812597e+00   5.8494380e+00
   9.3445970e-01   3.3927572e+00   7.1261466e+00
   1.7806612e+00   3.5512940e+00   7.6495522e+00
   3.6701864e+00   2.5183870e+00   6.2388769e+00
   3.7403898e+00   2.5871027e+00   6.3811194e+00
   2.0865840e+00   3.6499365e+00   7.9020836e+00
   4.5006048e-01   4.2943481e+00   8.6476688e+00
   1.8089448e+00   2.1435993e+00   5.0066759e+00
   7.9616561e-01   1.8256034e+00   4.1296953e+00
   1.6477416e+00  -5.4252150e-02   8.5414568e-01
   2.3866929e+00  -1.7330558e+00  -2.0775020e+00
   5.7740693e-01  -1.1014003e+00  -1.4030640e+00
  -5.7539901e-01  -7.9571035e-01  -1.1555722e+00
  -1.3184091e+00  -6.0348587e-01  -1.0066991e+00
  -1.6183340e+00  -5.6609584e-01  -1.0243792e+00
  -9.0114666e-01  -1.1976249e+00  -2.0090574e+00
  -5.4049857e-01  -1.3918543e+00  -2.2765991e+00
   6.3965626e-02  -1.6955924e+00  -2.6813269e+00
   1.5869754e+00  -2.7225730e+00  -4.1819192e+00
   5.3761823e-02  -1.2024564e+00  -1.7757950e+00
  -1.0702495e+00  -5.2830374e-02   5.1169631e-02
   1.0591218e+00  -1.6605034e+00  -2.3686300e+00
  -2.2164919e-01  -4.6556992e-01  -5.0492895e-01
  -5.1935963e-01  -1.3135089e-01   2.0085362e-02
   3.3167444e-01  -7.8289552e-01  -9.8394219e-01
  -4.5727940e-01  -7.8189941e-02   7.7827244e-02
  -1.3349177e+00   6.9658872e-01   1.2294071e+00
  -1.7066507e+00   1.0539622e+00   1.7188930e+00
  -2.0430972e+00   1.3951642e+00   2.1561924e+00
  -2.8225154e+00   2.1276884e+00   3.1578586e+00
  -3.1588341e+00   2.5198217e+00   3.5892123e+00
  -1.9002956e+00   1.6192952e+00   1.9745849e+00
  -6.4796117e-01   7.7314466e-01   3.6546345e-01
   2.9116905e-01   2.5210052e-01  -8.4549343e-01
   1.8776425e+00  -7.3110946e-01  -2.8898438e+00
  -2.9141861e-01   1.5111023e+00  -1.2644491e-01
   8.9866825e-01   1.0463672e+00  -1.6719656e+00
   1.7555343e+00   9.3978907e-01  -2.7933955e+00
   2.9409865e+00   6.5668360e-01  -4.3400174e+00
   4.1700265e+00   2.7917150e-01  -5.9334216e+00
   4.8756023e+00  -2.4842846e-01  -6.8037199e+00
   3.0377404e+00  -2.0161569e-01  -4.2845525e+00
  -1.0547713e+00  -5.2674726e-01   1.3113343e+00
  -6.1184885e+00  -5.5066083e-01   8.1993621e+00
  -7.1633537e+00  -6.6269913e-01   9.6817684e+00
  -1.9361580e+00  -1.7051211e+00   2.7879994e+00
   8.8658067e-01   3.9589138e-01  -1.1088384e+00
   4.1673607e+00   3.8667214e-01  -5.4460065e+00
   5.7237957e+00  -1.9574743e-01  -7.4041512e+00
   3.1539931e+00   1.6266729e+00  -3.9839961e+00
   2.8824627e+00   1.2422562e+00  -3.4783773e+00
   3.7776685e+00  -1.1668445e-01  -4.4608218e+00
   2.6695464e+00   2.6829320e-01  -2.8754857e+00
   2.4550754e+00  -9.3529401e-03  -2.4357091e+00
   8.5336709e-01   9.5420376e-01  -2.1965732e-01
   9.5838095e-01   5.6946505e-01  -1.9285554e-01
  -3.7932097e-01   1.4572809e+00   1.6793687e+00
   8.5666749e-01   2.5541618e-01   2.4970074e-01
   5.8668894e-01   3.6151443e-01   7.4474039e-01
   9.5507638e-01  -2.3126758e-02   4.1592100e-01
  -9.6690710e-01   1.5389478e+00   3.0150394e+00
  -1.0403351e+00   1.5844206e+00   3.2376827e+00
  -7.4925040e-01   1.3452821e+00   2.9844160e+00
  -1.9494370e+00   2.3647845e+00   4.6320638e+00
  -5.2033856e-01   1.1972961e+00   2.8995562e+00
  -2.1644692e+00   2.5996572e+00   5.0925939e+00
  -2.0688405e+00   2.5494466e+00   5.0427432e+00
  -3.0218473e+00   3.3717128e+00   6.3215735e+00
  -2.5538327e+00   3.0019673e+00   5.7631835e+00
  -2.2952932e+00   2.8000788e+00   5.4559316e+00
  -2.4297402e+00   2.9183673e+00   5.6349463e+00
  -4.7456731e-01   1.2836151e+00   3.1192920e+00
  -1.7540249e+00   2.3411808e+00   4.7315300e+00
  -2.9952520e+00   3.3583916e+00   6.2784403e+00
  -2.8797059e+00   3.2344806e+00   6.0711344e+00
  -3.3925918e+00   3.6272961e+00   6.6541522e+00
  -1.8279393e+00   2.2779236e+00   4.5611371e+00
  -7.2036173e-01   1.3032289e+00   3.0409328e+00
  -1.7414783e+00   2.0996620e+00   4.2367410e+00
  -5.7215829e-01   1.0617280e+00   2.6156605e+00
   1.1753907e-01   4.1962348e-01   1.6005809e+00
  -1.9031457e+00   2.0368691e+00   4.0516541e+00
  -2.1513877e+00   2.1715521e+00   4.2267194e+00
  -2.5887467e+00   2.4625996e+00   4.6413149e+00
  -2.5021417e+00   2.3158297e+00   4.3839819e+00
  -6.5980565e-01   7.0367693e-01   1.8780711e+00
  -1.2656582e-01   1.8563941e-01   1.0516689e+00
  -1.6430040e+00   1.3807610e+00   2.8550152e+00
  -1.6374340e+00   1.3074659e+00   2.7126553e+00
  -2.3102171e+00   1.8034787e+00   3.4450142e+00
  -2.2255798e+00   1.6704425e+00   3.2131871e+00
  -1.2102305e+00   7.6402917e-01   1.7958003e+00
  -2.5107088e-01  -9.1466801e-02   4.5794355e-01
   3.8826713e-01  -6.7572961e-01  -4.6221284e-01
  -6.7742140e-01   1.6793339e-01   8.1047843e-01
  -2.7198697e-01  -2.1238044e-01   2.0630157e-01
  -1.8229146e+00   1.0450614e+00   2.1169774e+00
  -2.0571392e+00   1.2072704e+00   2.3482973e+00
  -3.3970302e+00   2.2965897e+00   4.0037641e+00
  -1.5795357e+00   7.5327665e-01   1.6203429e+00
  -1.7379483e+00   8.6323160e-01   1.7753113e+00
  -3.3992468e+00   2.2312999e+00   3.8621797e+00
  -4.0792085e+00   2.7829728e+00   4.6972167e+00
  -1.4829613e+00   6.0185561e-01   1.3393446e+00
  -1.3516570e+00   4.8126379e-01   1.1445033e+00
